
Calibration,Pump,,,,,,"Resets the power back to the default.",Device: Pump ResetPower;,,S
Calibration,Pump,,,,,,"Resets the velocity profile back to the default.",Device: Pump ResetStepSpeedProfile;,,S
Calibration,Pump,,,,,,"Set the flow rate.",Device: Pump SetFlowRate newVolumeRate;,,S
Calibration,Pump,,,,,,"Set the current half step setting.",Device: Pump SetHalfStep newSetting;,,S
Calibration,Pump,,,,,,"Override the home step value.",Device: Pump SetHomeStep homeStep;,,S
Calibration,Pump,,,,,,"Set the current power settings.",Device: Pump SetHomingPower newMax newHold newDecay;,,S
Calibration,Pump,,,,,,"Sets the velocity profile for subsequent moves.",Device: Pump SetHomingStepSpeedProfile newBeginSpeed newEndSpeed newSlope;,,S
Calibration,Pump,,,,,,"Set the power settings to use when axis is stationary.",Device: Pump SetIdlePower newMax newHold newDecay;,,S
Calibration,Pump,,,,,,"Set the internal tracking position.",Device: Pump SetPositionTracking newPosition;,,S
Calibration,Pump,,,,,,"Set the current power settings.",Device: Pump SetPower newMax newHold newDecay;,,S
Calibration,Pump,,,,,,"Set the current power settings.",Device: Pump SetPowerFromString profile;,,S
Calibration,Pump,,,,,,"Move motor to a given step.",Device: Pump SetStep step bNonBlocking;,,S
Calibration,Pump,,,,,,"Sets the velocity profile for subsequent moves.",Device: Pump SetStepSpeedProfile newBeginSpeed newEndSpeed newSlope;,,S
Calibration,Pump,,,,,,"Sets the velocity profile for subsequent moves using a string as input.",Device: Pump SetStepSpeedProfileFromString profile;,,S
Calibration,Pump,,,,,,"Aspirate/Dispense to the given volume (in ul). A DRDPump exception is thrown if maximum volume of current piston mode is exceeded. NB: backlash is not taken into account. This must be catered for by the caller",Device: Pump SetVolume newVolume;,,S
Calibration,Pump,,,,,,"Returns the ul conversion for single piston mode.",Device: Pump SinglePistonModeUlPerStep;,,S
Calibration,Pump,,,,,,"Obtain the current step value",Device: Pump Step;,,S
Calibration,Pump,,,,,,"Obtain the current step speed profile.",Device: Pump StepSpeedProfile;,,S
Calibration,Pump,,,,,,"Reset the flow rate to the default aspiration rate for the current piston mode.",Device: Pump UseDefaultAspirationFlowRate;,,S
Calibration,Pump,,,,,,"Reset the flow rate to the default dispense rate for the current piston mode.",Device: Pump UseDefaultDispenseFlowRate;,,S
Calibration,Pump,,,,,,"Positions pump to start of dual piston mode. Throws an exception if valve has not been set. NB: Backlash is not taken into account",Device: Pump UseDualPistonMode;,,S
Calibration,Pump,,,,,,"Reset the flow rate to the generic aspiration rate, regardless of piston mode.",Device: Pump UseGenericAspirationFlowRate;,,S
Calibration,Pump,,,,,,"Reset the flow rate to the generic dispense rate, regardless of piston mode.",Device: Pump UseGenericDispenseFlowRate;,,S
Calibration,Pump,,,,,,"Positions pump to start of single piston mode. Throws an exception if valve has not been set. NB: Backlash is not taken into account",Device: Pump UseSinglePistonMode;,,S
Calibration,Pump,,,,,,"Override this to validate configuration settings as they are read in. Throw a HardwareSettingsError if a problem is encountered",Device: Pump ValidateSettings;,,S
Calibration,Pump,,,,,,"Returns the volume (in ul) that is currently aspirated.",Device: Pump Volume;,,S
Calibration,Pump,,,,,,"Wait for an action to complete.",Device: Pump WaitForCompletion;,,S
Calibration,Pump,,,,,,"Returns the backlash volume for the current piston mode setting.",Device: Pump _BacklashVolume;,,S
Calibration,Pump,,,,,,"Returns the step represented by the given aspirated volume. NB: the backlash volume is *not* taken into account. ",Device: Pump _CalculatedStep volume;,,S
Calibration,Pump,,,,,,"Returns the aspirated volume represented by the given step. NB: the backlash volume is *not* taken into account. ",Device: Pump _CalculatedVolume step;,,S
Calibration,Pump,,,,,,"Override the standard end homing method.",Device: Pump _CompleteHoming;,,S
Calibration,Pump,,,,,,"Return a command list defining the current half step",Device: Pump _HalfStepCmd;,,S
Calibration,Pump,,,,,,"Override the standard homing method.",Device: Pump _Home;,,S
Calibration,Pump,,,,,,"Return the homing power command for DRD Pump (differs from simple stepper cards assumed by Axis).",Device: Pump _HomingPowerCmd;,,S
Calibration,Pump,,,,,,"Return a command list defining a step increment",Device: Pump _IncrementCmd increment;,,S
Calibration,Pump,,,,,,"Check whether axis is at home",Device: Pump _IsAtHome;,,S
Calibration,Pump,,,,,,"Override the standard move method.",Device: Pump _Move stepCmd;,,S
Calibration,Pump,,,,,,"Return a command list defining the step to move to",Device: Pump _MoveCmd step;,,S
Calibration,Pump,,,,,,"Tell stepper card to move using the specified move command, which dicates an absolute (M) or relative (R) movement and the steps to move to (or by, for a relative move), in a non-blocking fashion. Loss of position checking happens here.",Device: Pump _MoveNonBlocking moveCmd;,,S
Calibration,Pump,,,,,,"Returns a profile tuple from the given profile string for speed or power. profileString should be of the form '%d, %d, %d' ",Device: Pump _ParseProfile profileString;,,S
Calibration,Pump,,,,,,"Return the power command for DRD Pump (differs from simple stepper cards assumed by Axis).",Device: Pump _PowerCmd;,,S
Calibration,Pump,,,,,,"Return the power off command for DRD Pump.",Device: Pump _PowerOffCmd;,,S
Calibration,Pump,,,,,,"Return the power on command for DRD Pump.",Device: Pump _PowerOnCmd;,,S
Calibration,Pump,,,,,,"Pass command string to stepper card. Handle exceptions",Device: Pump _ProcessCmdList cmds bNonBlocking;,,S
Calibration,Pump,,,,,,"Sets the velocity profile (from a tuple) for subsequent moves.",Device: Pump _SetStepSpeedProfile profile;,,S
Calibration,Pump,,,,,,"Move valve to given position. position should be either 1 or 2",Device: Pump _SetValvePosition position;,,S
Calibration,Pump,,,,,,"Return a command list defining a speed profile setting",Device: Pump _SpeedCmd profile;,,S
Calibration,Pump,,,,,,"Positions pump to start of given piston mode.",Device: Pump _UsePistonMode pistonMode;,,S
Calibration,Pump,,,,,,"Validate step setting. (NB: Do not call this directly.) step: the step setting to validate. takingAction: If set True, throw an AxisError exception if validation fails. Otherwise, return result",Device: Pump _Validate step takingAction;,,S
Calibration,Pump,,,,,,"Obtain current valve position. Returns None if valve has not been set",Device: Pump _ValidateValve;,,S
Calibration,Pump,,,,,,"Obtain current valve position. Returns None if valve has not been set",Device: Pump _ValvePosition;,,S
Calibration,Pump,,,,,,"Return a command list defining the absolute step for the current position.",Device: Pump _ZeroCmd zeroOffset;,,S
Calibration,Pump,,,,,,"Driver for DRD pump. name: the name to use when tracking use card: the card associated with the pump configData: a dictionary of configuration values with which to override the default settings. moreSettings: Refer to stepper card being controlled ",Device: Pump __init__ name card configData moreSettings;,,S
Calibration,Pump,,,,,,"Simple string representation of the device.",Device: Pump __str__;,,S
Calibration,Pump,,,,,,"Executes the formatted function call string functionWithArgs on self.",Device: Pump execute functionWithArgs;,,S
Calibration,Pump,,,,,,"Return the device's identifying name.",Device: Pump getName;,,S

Calibration,Instrument,,,,,,"Return the Container instance for the bulk bottle.",Subsystem: Instrument BulkBottle;,,S
Calibration,Instrument,,,,,,"Cleaning up at the end of a run. This (currently) means that we: * home all axes * move the carousel a short distance from home so that the carousel tab is clear of the opto (for easy removal of the carousel) ",Subsystem: Instrument CleanUp;,,S
Calibration,Instrument,,,,,,"Clears the root quadrant to sample ID mapping. This should be called prior to running a batch",Subsystem: Instrument ClearRootQuadrantMapping;,,S
Calibration,Instrument,,,,,,"Return the Container instance at the given position. sector : the sector to look up (1-4 on the carousel, 0 is not on the carousel) name: mnemonic associated with the container",Subsystem: Instrument ContainerAt sector name;,,S
Calibration,Instrument,,,,,,"Run a demo mode for the instrument. You can specify a number of iterations.",Subsystem: Instrument Demo iterations id;,,S
Calibration,Instrument,,,,,,"Flush out the hydraulic line to the given waste vial. If homeAtEnd is true, the Z axis is homed at the end of the flush. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument Flush wasteVial homeAtEnd id;,,S
Calibration,Instrument,,,,,,"Home all axes. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument HomeAll id;,,S
Calibration,Instrument,,,,,,"Incubate for a specified number of seconds. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument Incubate period_secs id;,,S
Calibration,Instrument,,,,,,"Initialise the high-level instrument components.",Subsystem: Instrument Initialise;,,S
Calibration,Instrument,,,,,,"Set up the standard containers on the instrument on startup. (They are initially assumed to be empty). Returns a map of the tubes, with the map key being the sector number and the map value being a map of tubes for that sector. The sector tube map has keys corresponding to tube name and each map value is the corresponding Tube instance.",Subsystem: Instrument InitialiseContainers;,,S
Calibration,Instrument,,,,,,"Mix fluid in the given vial. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument Mix vial id;,,S
Calibration,Instrument,,,,,,"Move to aspirate a specific volume from the given vial.",Subsystem: Instrument MoveToAspirate vial volume_ul;,,S
Calibration,Instrument,,,,,,"Move to dispense a volume (in uL) into the given vial. The dispense can be free air if usingFreeAirDispense is True. ",Subsystem: Instrument MoveToDispense vial volume_uL usingFreeAirDispense;,,S
Calibration,Instrument,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: Instrument NullTrace message;,,S
Calibration,Instrument,,,,,,"Prime the hydraulic line, using the given waste vial. If homeAtEnd is true, the Z axis is homed at the end of the prime. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument Prime wasteVial homeAtEnd id;,,S
Calibration,Instrument,,,,,,"Print a debug message",Subsystem: Instrument PrintTrace message;,,S
Calibration,Instrument,,,,,,"Resuspend the given vial. This is essentially the same as TopUpVial, except that the vial is assumed to be empty. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument ResuspendVial dstVial srcVial usingFreeAirDispense id;,,S
Calibration,Instrument,,,,,,"Incubate for a specified number of seconds. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument Separate period_secs id;,,S
Calibration,Instrument,,,,,,"Top up the given vial from the given src. By default (srcVial = None), the vial is topped up from the BCCM. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument TopUpVial dstVial srcVial usingFreeAirDispense id;,,S
Calibration,Instrument,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: Instrument Trace message;,,S
Calibration,Instrument,,,,,,"Transport a given volume of fluid (in uL) from srcVial to dstVial. If usingFreeAirDispense is True, we will do a free air dispense for all dispenses involved in this transport workflow. id is a unique identifier (eg. sample ID) for tracking the caller. kw is a dictionary of optional parameters & values.",Subsystem: Instrument Transport dstVial srcVial volume_ul usingFreeAirDispense id;,,S
Calibration,Instrument,,,,,,"Aspirate the given volume from the given vial using the given tip",Subsystem: Instrument _Aspirate volume vial tipCapacity;,,S
Calibration,Instrument,,,,,,"Dispense the given volume to the given vial using the given tip. NB: The given volume is assumed to be the volume aspirated previously. Uses a free air dispense if usingFreeAirDispense = True.",Subsystem: Instrument _Dispense volume vial usingFreeAirDispense;,,S
Calibration,Instrument,,,,,,"Determine the height at which to place the robot in preparation to aspirate.",Subsystem: Instrument _Instrument__CalculateAspirationHeightFor vial volumeToTransport_uL tipLength;,,S
Calibration,Instrument,,,,,,"Determine the height at which to place the robot in preparation to dispense.",Subsystem: Instrument _Instrument__CalculateDispenseHeightFor vial volumeToTransport_uL tipLength usingFreeAirDispense;,,S
Calibration,Instrument,,,,,,"Ensure that the given height does not cause tip to get too close to the base",Subsystem: Instrument _Instrument__ClipHeight height vial tipLength;,,S
Calibration,Instrument,,,,,," Determine the sector and location reference for the given vial.",Subsystem: Instrument _Instrument__LocationOf vial;,,S
Calibration,Instrument,,,,,,"Determine the tip capacity (in uL) for the specified tip ID.",Subsystem: Instrument _Instrument__TipCapacityOf tipId;,,S
Calibration,Instrument,,,,,,"Determine whether the current tip (or the one given) is allowed to enter a given vial.",Subsystem: Instrument _Instrument__TipIsForbiddenToEnter vial tipId;,,S
Calibration,Instrument,,,,,,"Determine what tip to use when mixing the fluid currently in the given vial. Returns a tuple of sector and tip.",Subsystem: Instrument _Instrument__TipToMixWith vial;,,S
Calibration,Instrument,,,,,,"Determine what tip to use for a given vial.",Subsystem: Instrument _Instrument__TipToUseFor vial;,,S
Calibration,Instrument,,,,,,"Strip the current tip and pick up the designated one, if it is not already in use",Subsystem: Instrument _Instrument__UseTip sector chosenTip;,,S
Calibration,Instrument,,,,,,"Perform a wicking extract by a given offset.",Subsystem: Instrument _Instrument__WickingExtract offset;,,S
Calibration,Instrument,,,,,,"Set up the instrument components: - the TeslaPlatform, which handles mechanical actions. - the TeslaPump, which handles fluidics ",Subsystem: Instrument __init__ name;,,S
Calibration,Instrument,,,,,,"Simple string representation of the Subsystem.",Subsystem: Instrument __str__;,,S
Calibration,Instrument,,,,,,"Set the volume of the reagent containers to zero.",Subsystem: Instrument emptyReagentContainers;,,S
Calibration,Instrument,,,,,,"Set the volume of the waste containers to zero.",Subsystem: Instrument emptyWasteContainers;,,S
Calibration,Instrument,,,,,,"Executes the formatted function call string functionWithArgs on self.",Subsystem: Instrument execute functionWithArgs;,,S
Calibration,Instrument,,,,,,"Return the volume (in uL) of the container at a location, specified by sector and container name.",Subsystem: Instrument getContainerVolume sector containerName;,,S
Calibration,Instrument,,,,,,"Return the Subsystem's identifying name.",Subsystem: Instrument getName;,,S
Calibration,Instrument,,,,,,"Return the Tesla platform instance, primarily for testing purposes.",Subsystem: Instrument getPlatform;,,S
Calibration,Instrument,,,,,,"Return the DRD pump instance, primarily for testing purposes.",Subsystem: Instrument getPump;,,S
Calibration,Instrument,,,,,,"Set the fluid volume (in uL) in a container, specified by sector and name, as per ContainerAt(). Doesn't return anything.",Subsystem: Instrument setContainerVolume sector containerName volume_uL;,,S
Calibration,Instrument,,,,,,"Set the fluid volume as a percentage of maximum volume. percentageLevel is a value between 0 and 1.",Subsystem: Instrument setContainerVolumePercentage sector containerName percentageLevel;,,S

Calibration,TeslaPlatform,,,,,,"Return the sector and storage position of the currently loaded tip. If not tip is currently loaded, the storage position will be None, but the sector for the last tip used is retained.",Subsystem: TeslaPlatform CurrentTipID;,,S
Calibration,TeslaPlatform,,,,,,"Return the length of the currently loaded tip.",Subsystem: TeslaPlatform CurrentTipLength;,,S
Calibration,TeslaPlatform,,,,,,"Home *just* the Z axis.",Subsystem: TeslaPlatform HomeZAxis;,,S
Calibration,TeslaPlatform,,,,,,"Perform initialisation of the Platform components",Subsystem: TeslaPlatform Initialise;,,S
Calibration,TeslaPlatform,,,,,,"Move the carousel to a safe position (away from the opto for easy removal)",Subsystem: TeslaPlatform MoveCarouselToSafePosition;,,S
Calibration,TeslaPlatform,,,,,,"Move the dispenser to a given position: - Raise the robot arm to travel position. - Move the carousel and robot to the given referencePoint. - Lower the robot so that the current tip is at the given finalZPosition.",Subsystem: TeslaPlatform MoveTo sector referencePoint finalZPosition;,,S
Calibration,TeslaPlatform,,,,,,"Move carousel and robot so that the robot arm is above a given position. sector: the sector of the carousel to access (nominally 90 degrees). referencePoint: a reference to the list of positions the carousel and robot need to be set at. index: 0, or 1: this indicates which rendezvous position to use. The first is used by default. ",Subsystem: TeslaPlatform MoveToPosition sector referencePoint positionIndex;,,S
Calibration,TeslaPlatform,,,,,,"Move to a specific sector and tip number. Note that this moves both the carousel and the theta axis. This is mainly for testing purposes.",Subsystem: TeslaPlatform MoveToSectorAndTip sector tipNbr;,,S
Calibration,TeslaPlatform,,,,,,"Give the number of sectors on the platform",Subsystem: TeslaPlatform NbrSectors;,,S
Calibration,TeslaPlatform,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: TeslaPlatform NullTrace message;,,S
Calibration,TeslaPlatform,,,,,,"Pickup a tip from the given position. - Check that the given tipNbr is valid - Move to pick up the tip - Engage the tip - Update the travel position It is assumed that there is no tip currently in place",Subsystem: TeslaPlatform PickupTip sector tipNbr;,,S
Calibration,TeslaPlatform,,,,,,"Print a debug message",Subsystem: TeslaPlatform PrintTrace message;,,S
Calibration,TeslaPlatform,,,,,,"Obtain the calibrated offset for the Robot Z-Axis",Subsystem: TeslaPlatform RobotZOffset;,,S
Calibration,TeslaPlatform,,,,,,"Set the position for the Robot's Z Axis when rotating the Theta axis",Subsystem: TeslaPlatform SetTravelPosition zTravelPosition;,,S
Calibration,TeslaPlatform,,,,,,"Strip the current tip. - Check that the given tipNbr is valid - Move to the current tip's original pickup point - Move Z-Axis to the strip position - Engage the tip stripper - Set high power for strip action - Move Z-Axis up to stripped position - Home the Z axis - Disengage the Tip Stripper - Move the Z-Axis to the travel position (without tip) It is assumed that there is a tip currently in place",Subsystem: TeslaPlatform StripTip;,,S
Calibration,TeslaPlatform,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: TeslaPlatform Trace message;,,S
Calibration,TeslaPlatform,,,,,,"Obtain the travel position for the Robot's Z Axis when rotating the Theta axis",Subsystem: TeslaPlatform TravelPosition;,,S
Calibration,TeslaPlatform,,,,,,"Load the intercept points for the robot and carousel. NB: since there are two intercept points, a set of 2x2=4 values, separated by commas, is expected If one point is given, then it is assumed to be for the zTheta robot only. ",Subsystem: TeslaPlatform _LoadReferencePoints referenceData;,,S
Calibration,TeslaPlatform,,,,,,"Obtain the carousel and robot theta settings needed to intersect at the given position on the carousel. Returns (rTheta, cTheta) - the required theta settings of robot and carousel respectively (NB: for tips, this is taken to be the position where the TipStripper may rendezvous also) If the reference is not on the carousel, then only the robot coordinate is returned ",Subsystem: TeslaPlatform _ObtainRendezvous sector referencePoint index;,,S
Calibration,TeslaPlatform,,,,,,"Initialise the Tesla Platform tip references",Subsystem: TeslaPlatform _TeslaPlatform__InitialiseTipReference;,,S
Calibration,TeslaPlatform,,,,,,"Set the power profile in the Z-Axis to 'high', so that a tip may be picked up.",Subsystem: TeslaPlatform _TeslaPlatform__SetPickupTipState isTrue;,,S
Calibration,TeslaPlatform,,,,,,"Set or reset the power and speed profile in the Z-Axis to strip or standard settings.",Subsystem: TeslaPlatform _TeslaPlatform__SetStripTipState isTrue;,,S
Calibration,TeslaPlatform,,,,,,"Set or reset the power and speed profile in the Z-Axis to pickup or standard settings.",Subsystem: TeslaPlatform _TeslaPlatform__SetZPowerAndSpeed powerProfile velocityProfile;,,S
Calibration,TeslaPlatform,,,,,,"Load in the configuration data for the Platform.",Subsystem: TeslaPlatform __init__ name;,,S
Calibration,TeslaPlatform,,,,,,"Simple string representation of the Subsystem.",Subsystem: TeslaPlatform __str__;,,S
Calibration,TeslaPlatform,,,,,,"Executes the formatted function call string functionWithArgs on self.",Subsystem: TeslaPlatform execute functionWithArgs;,,S
Calibration,TeslaPlatform,,,,,,"Returns the carousel instance.",Subsystem: TeslaPlatform getCarousel;,,S
Calibration,TeslaPlatform,,,,,,"Return the Subsystem's identifying name.",Subsystem: TeslaPlatform getName;,,S
Calibration,TeslaPlatform,,,,,,"Returns the Z/theta robot instance.",Subsystem: TeslaPlatform getRobot;,,S
Calibration,TeslaPlatform,,,,,,"Return a reference to the TeslaPlatform's tip stripper instance. This is mainly for testing purposes.",Subsystem: TeslaPlatform getTipStripper;,,S

Calibration,ZThetaRobot,,,,,,"Home all robot components. Ensure that Z axis is homed first ",Subsystem: ZThetaRobot Home;,,S
Calibration,ZThetaRobot,,,,,,"Home the Theta axis. Ensure that the arm is at a safe height",Subsystem: ZThetaRobot HomeTheta;,,S
Calibration,ZThetaRobot,,,,,,"Home the Z axis",Subsystem: ZThetaRobot HomeZ;,,S
Calibration,ZThetaRobot,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: ZThetaRobot NullTrace message;,,S
Calibration,ZThetaRobot,,,,,,"If a travel position is specified, then move Z axis to it.",Subsystem: ZThetaRobot PrepareZForTravel;,,S
Calibration,ZThetaRobot,,,,,,"Print a debug message",Subsystem: ZThetaRobot PrintTrace message;,,S
Calibration,ZThetaRobot,,,,,,"Rotate arm to given position, after ensuring that it is in the travel position.",Subsystem: ZThetaRobot SetTheta degrees bNonBlocking;,,S
Calibration,ZThetaRobot,,,,,,"Move the Z-axis position to the given value.",Subsystem: ZThetaRobot SetZPosition zPosition;,,S
Calibration,ZThetaRobot,,,,,,"Define the Z-axis position to adopt prior to rotating the theta axis.",Subsystem: ZThetaRobot SetZTravelPosition zTravelPosition;,,S
Calibration,ZThetaRobot,,,,,,"Obtain the Theta-axis interface.",Subsystem: ZThetaRobot Theta;,,S
Calibration,ZThetaRobot,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: ZThetaRobot Trace message;,,S
Calibration,ZThetaRobot,,,,,,"Wait for completion for the non blocking move on the theta axis",Subsystem: ZThetaRobot WaitForThetaCompletion;,,S
Calibration,ZThetaRobot,,,,,,"Obtain the Z-axis interface.",Subsystem: ZThetaRobot Z;,,S
Calibration,ZThetaRobot,,,,,,"Returns the current Z position.",Subsystem: ZThetaRobot ZPosition;,,S
Calibration,ZThetaRobot,,,,,,"Obtain the current Z-axis travel position. Returns 'None' if the travel position has not been specified.",Subsystem: ZThetaRobot ZTravelPosition;,,S
Calibration,ZThetaRobot,,,,,,"Load in the configuration data for the robot",Subsystem: ZThetaRobot __init__ name;,,S
Calibration,ZThetaRobot,,,,,,"Simple string representation of the Subsystem.",Subsystem: ZThetaRobot __str__;,,S
Calibration,ZThetaRobot,,,,,,"Executes the formatted function call string functionWithArgs on self.",Subsystem: ZThetaRobot execute functionWithArgs;,,S
Calibration,ZThetaRobot,,,,,,"Return the Subsystem's identifying name.",Subsystem: ZThetaRobot getName;,,S

Calibration,Carousel,,,,,,"Home carousel.",Subsystem: Carousel Home;,,S
Calibration,Carousel,,,,,,"Move the carousel to a position that is clear of the home opto for each removal of the carousel.",Subsystem: Carousel MoveToSafePosition;,,S
Calibration,Carousel,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: Carousel NullTrace message;,,S
Calibration,Carousel,,,,,,"Print a debug message",Subsystem: Carousel PrintTrace message;,,S
Calibration,Carousel,,,,,," Move carousel to given position, as specified in rotational degrees. Check to see which direction is shortest, and increment the angle rather than move to the absolute position (this allows us to avoid problems sensing the home position at 360 degrees!). ",Subsystem: Carousel SetTheta theta;,,S
Calibration,Carousel,,,,,," Obtain current carousel position.",Subsystem: Carousel Theta;,,S
Calibration,Carousel,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: Carousel Trace message;,,S
Calibration,Carousel,,,,,,"Return a reference to the theta axis.",Subsystem: Carousel _ThetaAxis;,,S
Calibration,Carousel,,,,,,"Load in the configuration data for the Carousel. NB: since the carousel card also drives the TipStripper, this is also configured and may be accessed via the TipStripper() method. ",Subsystem: Carousel __init__ name;,,S
Calibration,Carousel,,,,,,"Simple string representation of the Subsystem.",Subsystem: Carousel __str__;,,S
Calibration,Carousel,,,,,,"Executes the formatted function call string functionWithArgs on self.",Subsystem: Carousel execute functionWithArgs;,,S
Calibration,Carousel,,,,,,"Return the Subsystem's identifying name.",Subsystem: Carousel getName;,,S

Calibration,TeslaPump,,,,,,"Aspirate from the vial, choosing a technique according to volume, and capacity. Return the volume aspirated at the tip. (This may vary from given sub-transport volume)",Subsystem: TeslaPump Aspirate volume capacity;,,S
Calibration,TeslaPump,,,,,,"Aspirate the given volume using the mixing profile",Subsystem: TeslaPump AspirateMix volume seqNbr;,,S
Calibration,TeslaPump,,,,,,"Aspirate an air slug prior to mixing. NB: The subsequent dispense occurs after the mix, so this is a bit different to standard aspirate/dispense cycle.",Subsystem: TeslaPump AspiratePreMixAirSlug volume;,,S
Calibration,TeslaPump,,,,,,"Dispense to the vial, choosing a technique according to previous aspiration. The volume dispensed at the tip is assumed to be the volume retruned by the previous aspiration call",Subsystem: TeslaPump Dispense;,,S
Calibration,TeslaPump,,,,,,"Dispense using the mixing profile",Subsystem: TeslaPump DispenseMix;,,S
Calibration,TeslaPump,,,,,,"Dispense the air slug after mixing.",Subsystem: TeslaPump DispensePreMixAirSlug volume;,,S
Calibration,TeslaPump,,,,,,"flush the pump.",Subsystem: TeslaPump Flush;,,S
Calibration,TeslaPump,,,,,,"Initialise the pump",Subsystem: TeslaPump Initialise;,,S
Calibration,TeslaPump,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: TeslaPump NullTrace message;,,S
Calibration,TeslaPump,,,,,,"Park valve valve to idle (ie non-energised) position.",Subsystem: TeslaPump ParkValve;,,S
Calibration,TeslaPump,,,,,,"Prime the pump. Return the volume dispensed to tip",Subsystem: TeslaPump Prime;,,S
Calibration,TeslaPump,,,,,,"Print a debug message",Subsystem: TeslaPump PrintTrace message;,,S
Calibration,TeslaPump,,,,,,"Set valve so that piston accesses reservoir.",Subsystem: TeslaPump SetValveToReservoir;,,S
Calibration,TeslaPump,,,,,,"Set valve so that piston accesses dispense tip.",Subsystem: TeslaPump SetValveToTip;,,S
Calibration,TeslaPump,,,,,,"Don't do anything with the message; used when we don't want debugging traces.",Subsystem: TeslaPump Trace message;,,S
Calibration,TeslaPump,,,,,,"Aspirate from the vial using technique 1 (refer IDD for description):",Subsystem: TeslaPump _TeslaPump__Aspirate_1 volume aspData;,,S
Calibration,TeslaPump,,,,,,"Aspirate from the vial using technique 2",Subsystem: TeslaPump _TeslaPump__Aspirate_2 volume aspData;,,S
Calibration,TeslaPump,,,,,,"Aspirate from the vial using technique 3",Subsystem: TeslaPump _TeslaPump__Aspirate_3 volume aspData;,,S
Calibration,TeslaPump,,,,,,"Aspirate from the vial using technique 4",Subsystem: TeslaPump _TeslaPump__Aspirate_4 volume aspData;,,S
Calibration,TeslaPump,,,,,,"Aspirate from the reservoir when flushing",Subsystem: TeslaPump _TeslaPump__Aspirate_Flush volume aspData;,,S
Calibration,TeslaPump,,,,,,"Dispense to the vial using technique 1",Subsystem: TeslaPump _TeslaPump__Dispense_1 dispenseList dispData;,,S
Calibration,TeslaPump,,,,,,"Dispense to the vial using technique 2",Subsystem: TeslaPump _TeslaPump__Dispense_2 dispenseList dispData;,,S
Calibration,TeslaPump,,,,,,"Dispense to the vial using technique 3",Subsystem: TeslaPump _TeslaPump__Dispense_3 dispenseList dispData;,,S
Calibration,TeslaPump,,,,,,"Dispense to the vial using technique 4",Subsystem: TeslaPump _TeslaPump__Dispense_4 dispenseList dispData;,,S
Calibration,TeslaPump,,,,,,"Dispense to the vial when flushing",Subsystem: TeslaPump _TeslaPump__Dispense_Flush dispenseList dispData;,,S
Calibration,TeslaPump,,,,,,"Indicate that aspiration is the next operation expected.",Subsystem: TeslaPump _TeslaPump__MakeReadyForAspiration;,,S
Calibration,TeslaPump,,,,,,"Set up the air slug between hydraulic fluid and tip fluid.",Subsystem: TeslaPump _TeslaPump__SetupAirSlug aspData dispData;,,S
Calibration,TeslaPump,,,,,,"Ensure that aspiration is the next operation expected.",Subsystem: TeslaPump _TeslaPump__VerifyReadinessForAspiration;,,S
Calibration,TeslaPump,,,,,,"Ensure that dispense is the next operation expected.",Subsystem: TeslaPump _TeslaPump__VerifyReadinessForDispense;,,S
Calibration,TeslaPump,,,,,,"Load in the configuration data for the pump.",Subsystem: TeslaPump __init__ name;,,S
Calibration,TeslaPump,,,,,,"Simple string representation of the Subsystem.",Subsystem: TeslaPump __str__;,,S
Calibration,TeslaPump,,,,,,"Executes the formatted function call string functionWithArgs on self.",Subsystem: TeslaPump execute functionWithArgs;,,S
Calibration,TeslaPump,,,,,,"Return the Subsystem's identifying name.",Subsystem: TeslaPump getName;,,S


Scripting,Robot_ZAxis,,,,,,"Move to maximum limit ",Device: Robot_ZAxis End;,,S
Scripting,Robot_ZAxis,,,,,,"Return the firmware version for the card attached to this axis.",Device: Robot_ZAxis GetFirmwareVersion;,,S
Scripting,Robot_ZAxis,,,,,,"Return our internal tracking of the axis position.",Device: Robot_ZAxis GetPositionTracking;,,S
